ticker,exchange,assetType,priceCurrency,startDate,endDate
WMVIX,NMFQS,Mutual Fund,USD,2010-05-04,2017-06-28
WMVNX,NMFQS,Mutual Fund,USD,2010-05-04,2017-06-28
WMWWF,PINK,Stock,USD,2020-01-17,2020-08-14
WMWXF,PINK,ETF,USD,2007-10-18,2020-08-14
WMX,,Stock,USD,,
WMXCF,OTCGREY,Stock,USD,2020-07-28,2020-08-14
WMZ,NYSE,Stock,USD,2008-01-18,2010-08-31
WN,NYSE,Stock,USD,,
WNARF,PINK,Stock,USD,2017-09-22,2020-08-14
WNBD,PINK,Stock,USD,2017-09-22,2020-08-14
WNC,NYSE,Stock,USD,1991-11-08,2020-08-14
WNCCX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
WNCG,OTCMKTS,Stock,USD,2009-02-02,2020-08-14
WNCNF,OTCGREY,Stock,USD,2004-02-20,2019-06-27
WNCP,PINK,Stock,USD,2018-02-09,2020-08-14
WNDLF,PINK,Stock,USD,2007-09-28,2020-08-14
WNDW,PINK,Stock,USD,2012-07-23,2020-08-14
WNDXQ,,Stock,USD,,
WNEA,,Stock,USD,,
WNEB,NASDAQ,Stock,USD,2002-05-02,2020-08-14
WNG,NYSE,Stock,USD,,
WNG1,,Stock,USD,,
WNGFF,OTCMKTS,Stock,USD,2017-02-14,2020-08-14
WNGRF,PINK,Stock,USD,2007-08-01,2020-08-14
WNHTF,OTCMKTS,Stock,USD,2018-03-19,2019-01-15
WNMLA,PINK,Stock,USD,1980-01-28,2020-08-14
WNMP,,Stock,USD,,
WNNB,NASDAQ,Stock,USD,,
WNNTF,OTCGREY,Stock,USD,,
WNPHF,OTCGREY,Stock,USD,,
WNR,NYSE,Stock,USD,2006-01-19,2017-06-02
WNR-W,NYSE,Stock,USD,2016-06-23,2016-06-27
WNRC,PINK,Stock,USD,2002-11-12,2020-08-14
WNRL,NYSE,Stock,USD,2013-10-10,2017-10-31
WNRP,PINK,Stock,USD,2008-01-14,2020-08-14
WNS,NYSE,Stock,USD,2006-07-26,2020-08-14
WNSCX,NMFQS,Mutual Fund,USD,2017-01-03,2018-12-20
WNTFX,NMFQS,Mutual Fund,USD,2007-01-03,2020-08-14
WNTXX,NMFQS,Mutual Fund,USD,,
WNWG,OTCMKTS,Stock,USD,2005-06-08,2020-08-14
WNXDF,PINK,Stock,USD,2017-10-31,2020-08-14
WNXDY,PINK,Stock,USD,2009-10-05,2019-06-05
WNYAX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WNYIX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WNYXX,NMFQS,Mutual Fund,USD,,
WOA,,Stock,USD,,
WOAIX,NMFQS,Mutual Fund,USD,2012-04-24,2020-08-14
WOAM,OTCMKTS,Stock,USD,2016-03-14,2020-08-14
WOBDX,NMFQS,Mutual Fund,USD,1991-05-31,2020-08-14
WOBIX,NMFQS,Mutual Fund,USD,,
WOBK,PINK,Stock,USD,,
WODI,OTCMKTS,Stock,USD,2014-07-14,2020-08-14
WOFA,PINK,Stock,USD,2017-09-27,2020-08-14
WOFC,NASDAQ,Stock,USD,,
WOFDX,NMFQS,Mutual Fund,USD,2002-08-30,2020-08-14
WOFNX,NMFQS,Mutual Fund,USD,2010-07-30,2020-08-14
WOFRX,NMFQS,Mutual Fund,USD,2020-06-01,2020-08-14
WOGI,PINK,Stock,USD,2017-09-27,2020-08-14
WOGSX,NMFQS,Mutual Fund,USD,1992-07-31,2020-08-14
WOIIF,OTCMKTS,Stock,USD,2012-12-18,2020-08-14
WOLF,NASDAQ,Stock,USD,,
WOLTF,OTCGREY,Stock,USD,2007-09-27,2020-08-14
WOLV,PINK,Stock,USD,2009-12-14,2020-08-14
WOLWF,PINK,Stock,USD,2007-07-13,2020-08-14
WOMN,NYSE ARCA,ETF,USD,2018-08-28,2020-08-14
WOMN1,,Stock,USD,,
WONEF,PINK,Stock,USD,2013-08-23,2020-08-14
WOOD,NASDAQ,ETF,USD,2008-06-25,2020-08-14
WOOF,NASDAQ,Stock,USD,2001-11-21,2017-09-28
WOOOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WOOPX,NMFQS,Mutual Fund,USD,1991-05-31,2020-08-14
WOOQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WOOSX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WOPEF,PINK,Stock,USD,2007-07-13,2020-08-14
WOPEY,PINK,Stock,USD,2007-07-13,2020-08-14
WOR,NYSE,Stock,USD,1990-03-26,2020-08-14
WORC,PINK,Stock,USD,1995-02-01,2020-08-14
WORK,NYSE,Stock,USD,2019-06-20,2020-08-14
WORK,,Stock,USD,,
WORK1,NASDAQ,Stock,USD,,
WORX,NASDAQ,Stock,USD,2016-10-06,2020-08-14
WOSCF,OTCQX,Stock,USD,2010-01-05,2020-08-14
WOSCX,NMFQS,Mutual Fund,USD,2017-01-03,2018-12-20
WOSI,NASDAQ,Stock,USD,,
WOSSF,PINK,Stock,USD,2007-09-05,2020-08-14
WOSYY,OTCMKTS,Stock,USD,2016-01-04,2017-07-28
WOTDX,NMFQS,Mutual Fund,USD,2004-06-30,2020-08-14
WOTRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WOTXX,NMFQS,Mutual Fund,USD,,
WOW,NYSE,Stock,USD,2017-05-25,2020-08-14
WOWFF,PINK,Stock,USD,2016-12-29,2018-09-21
WOWI,PINK,Stock,USD,2016-06-21,2020-08-14
WOWMF,OTCQX,Stock,USD,2018-11-13,2020-08-14
WOWO,NASDAQ,Stock,USD,,
WOWU,PINK,Stock,USD,2017-09-22,2020-08-14
WP,NYSE,Stock,USD,2018-01-12,2019-08-05
WPASX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPC,NYSE,Stock,USD,1998-01-21,2020-08-14
WPCS,NASDAQ,Stock,USD,2003-10-07,2018-01-30
WPCSX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPCZF,OTCGREY,Stock,USD,2017-10-26,2020-08-14
WPDPF,OTCMKTS,Stock,USD,2020-01-13,2020-08-14
WPEC,PINK,Stock,USD,2017-05-17,2020-08-14
WPEC1,NASDAQ,Stock,USD,,
WPF,NYSE,Stock,USD,2020-07-17,2020-08-14
WPF-U,NYSE,Stock,USD,2020-05-27,2020-08-14
WPF-WS,NYSE,Stock,USD,2020-07-17,2020-08-14
WPFH,PINK,Stock,USD,2013-04-18,2020-08-14
WPFIX,NMFQS,Mutual Fund,USD,2001-02-08,2016-07-22
WPFRX,NMFQS,Mutual Fund,USD,1997-12-31,2016-07-22
WPG,NYSE,Stock,USD,2014-05-14,2020-08-14
WPG-P-H,NYSE,Stock,USD,2015-01-20,2020-08-14
WPG-P-I,NYSE,Stock,USD,2015-01-16,2020-08-14
WPGTX,NMFQS,Mutual Fund,USD,1980-01-02,2020-08-14
WPHM,PINK,Stock,USD,2006-02-23,2020-08-14
WPI,NYSE,Stock,USD,,
WPIC,NASDAQ,Stock,USD,,
WPINX,NMFQS,Mutual Fund,USD,2016-01-14,2020-08-14
WPITX,NMFQS,Mutual Fund,USD,2016-01-14,2020-08-14
WPKS,PINK,Stock,USD,2017-10-06,2020-08-14
WPLCX,NMFQS,Mutual Fund,USD,2013-10-11,2020-08-14
WPM,NYSE,Stock,USD,2016-01-04,2020-08-14
WPMLF,PINK,Stock,USD,2017-11-22,2020-08-14
WPNNF,PINK,Stock,USD,2020-04-30,2020-08-14
WPNTF,PINK,Stock,USD,2019-11-01,2020-08-14
WPOIX,NMFQS,Mutual Fund,USD,2011-08-01,2020-08-14
WPOPX,NMFQS,Mutual Fund,USD,2005-12-30,2020-08-14
WPP,NYSE,Stock,USD,1990-03-26,2020-08-14
WPP1,,Stock,USD,2016-01-04,2016-01-29
WPPGF,PINK,Stock,USD,2010-01-27,2020-08-14
WPPGY,NASDAQ,Stock,USD,1990-03-26,2017-11-27
WPRSX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPRT,NASDAQ,Stock,USD,2008-08-15,2020-08-14
WPS,NYSE ARCA,ETF,USD,2007-08-07,2020-08-14
WPSC,,Stock,USD,,
WPSCX,NMFQS,Mutual Fund,USD,1998-01-30,2016-07-22
WPSGX,NMFQS,Mutual Fund,USD,1994-02-28,2020-08-14
WPSIX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPSKX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPSMX,NMFQS,Mutual Fund,USD,2016-01-14,2020-08-14
WPSRX,NMFQS,Mutual Fund,USD,1997-12-31,2016-07-22
WPSZX,NMFQS,Mutual Fund,USD,2014-03-10,2020-08-14
WPT,NYSE,Stock,USD,2013-08-09,2017-07-10
WPTH,PINK,Stock,USD,1995-11-14,2017-08-25
WPTIF,OTCQX,Stock,USD,2016-01-04,2020-08-14
WPUR,PINK,Stock,USD,2017-10-02,2020-08-14
WPVAX,NMFQS,Mutual Fund,USD,1996-09-30,2020-08-14
WPVIX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
WPVLX,NMFQS,Mutual Fund,USD,1983-05-31,2020-08-14
WPWR,PINK,Stock,USD,2014-02-07,2018-10-01
WPX,NYSE,Stock,USD,2011-12-12,2020-08-14
WPXP,NYSE,Stock,USD,2015-07-30,2018-07-27
WPYGY,PINK,Stock,USD,2017-09-22,2018-01-12
WPZ,NYSE,Stock,USD,2005-08-18,2018-08-13
WPZ1,,Stock,USD,,
WPZ2,NYSE,Stock,USD,,
WQCEX,NMFQS,Mutual Fund,USD,1985-07-22,2018-05-04
WQFRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WQNI,PINK,Stock,USD,2017-09-29,2020-08-14
WQTEF,PINK,Stock,USD,2007-07-19,2020-08-14
WQTEY,OTCGREY,Stock,USD,,
WR,NYSE,Stock,USD,1987-08-25,2018-06-05
WRAAX,NMFQS,Mutual Fund,USD,2012-01-12,2020-08-14
WRAIX,NMFQS,Mutual Fund,USD,2012-01-13,2020-08-14
WRAP,OTCMKTS,Stock,USD,,
WRAXX,NMFQS,Mutual Fund,USD,,
WRB,NYSE,Stock,USD,1984-09-07,2020-08-14
WRB-P-B,NYSE,Stock,USD,2014-09-22,2020-08-14
WRB-P-C,NYSE,Stock,USD,2016-03-03,2020-08-14
WRB-P-D,NYSE,Stock,USD,2016-05-31,2020-08-14
WRB-P-E,NYSE,Stock,USD,2018-04-02,2020-08-14
WRB-P-F,NYSE,Stock,USD,2019-12-19,2020-08-14
WRBXX,NMFQS,Mutual Fund,USD,,
WRC,NYSE,Stock,USD,2008-06-24,2013-10-17
WRC1,NYSE,Stock,USD,,
WRCDF,PINK,Stock,USD,2009-06-24,2020-08-14
WRCXX,NMFQS,Mutual Fund,USD,,
WRD,NYSE,Stock,USD,2016-12-14,2019-02-26
WRDEF,PINK,Stock,USD,2007-07-13,2020-08-14
WRDLY,OTCGREY,Stock,USD,2017-12-13,2020-08-14
WRDP,NASDAQ,Stock,USD,,
WRE,NYSE,Stock,USD,1992-03-17,2020-08-14
WREI,NYSE ARCA,ETF,USD,2010-03-09,2019-02-21
WREOF,PINK,Stock,USD,2019-01-03,2019-01-28
WRES,NASDAQ,Stock,USD,,
WRESQ,NASDAQ,Stock,USD,,
WRESX,NMFQS,Mutual Fund,USD,2011-01-03,2017-06-29
WRETF,OTCMKTS,Stock,USD,2017-04-10,2019-01-24
WRFRF,PINK,Stock,USD,2018-08-14,2020-08-14
WRFX,PINK,Stock,USD,2012-08-28,2020-08-14
WRGCX,NMFQS,Mutual Fund,USD,1992-09-21,2020-08-14
WRGL,PINK,Stock,USD,2016-01-05,2020-08-14
WRHIX,NMFQS,Mutual Fund,USD,1997-07-31,2020-08-14
WRHLF,OTCQB,Stock,USD,2020-04-22,2020-08-14
WRI,NYSE,Stock,USD,1988-01-05,2020-08-14
WRIT,PINK,Stock,USD,2017-09-22,2020-08-14
WRIV,OTCQX,Stock,USD,2019-02-28,2020-08-14
WRK,NYSE,Stock,USD,2015-06-24,2020-08-14
WRK-W,NYSE,Stock,USD,2016-05-02,2016-05-13
WRKS,NASDAQ,Stock,USD,,
WRLD,NASDAQ,Stock,USD,1991-12-02,2020-08-14
WRLDX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
WRLS1,NASDAQ,Stock,USD,,
WRLSR,NASDAQ,Stock,USD,2017-08-08,2020-04-08
WRLSU,NASDAQ,Stock,USD,2017-07-27,2020-04-07
WRMA,OTCMKTS,Stock,USD,2017-09-22,2020-08-14
WRMT,PINK,Stock,USD,2015-10-02,2017-12-01
WRN,NYSE,Stock,USD,2006-05-19,2020-08-14
WRNB,NASDAQ,Stock,USD,,
WRNXX,NMFQS,Mutual Fund,USD,,
WRO,NYSE,Stock,USD,,
WROCF,PINK,Stock,USD,,
WRPIX,NMFQS,Mutual Fund,USD,2019-02-06,2020-08-14
WRPRX,NMFQS,Mutual Fund,USD,2019-02-06,2020-08-14
WRPSD,PINK,Stock,USD,2010-08-26,2018-10-09
WRPSF,OTCGREY,Stock,USD,2010-08-26,2020-08-14
WRREX,NMFQS,Mutual Fund,USD,2014-11-28,2020-05-21
WRRI,PINK,Stock,USD,2020-07-13,2020-08-14
WRRNF,OTCMKTS,Stock,USD,2016-07-29,2020-08-14
WRRZF,OTCGREY,Stock,USD,2016-08-15,2020-08-14
WRS,NYSE,Stock,USD,2006-12-20,2012-04-11
WRS1,NYSE,Stock,USD,,
WRSBX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
WRSCX,NMFQS,Mutual Fund,USD,2017-01-03,2018-12-20
WRSIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-05-21
WRSP,NASDAQ,Stock,USD,,
WRSYX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
WRT-CL,,Stock,USD,,
WRTBF,PINK,Stock,USD,2009-07-27,2020-08-14
WRTBY,PINK,Stock,USD,2010-06-29,2020-08-14
WRTC,NASDAQ,Stock,USD,2018-05-29,2020-08-14
WRTLQ,,Stock,USD,,
WRTUX,NMFQS,Mutual Fund,USD,2014-05-02,2020-08-14
WRVBX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
WSACX,NMFQS,Mutual Fund,USD,2018-04-16,2020-08-14
WSB,NASDAQ,Stock,USD,,
WSBA,NASDAQ,Stock,USD,,
WSBAX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WSBC,NASDAQ,Stock,USD,1995-08-18,2020-08-14
WSBCP,NASDAQ,Stock,USD,2020-08-05,2020-08-14
WSBEX,NMFQS,Mutual Fund,USD,1983-01-04,2018-05-04
WSBF,NASDAQ,Stock,USD,2005-10-05,2020-08-14
WSBF1,,Stock,USD,,
WSBFX,NMFQS,Mutual Fund,USD,1999-06-18,2020-08-14
WSBI,NASDAQ,Stock,USD,,
WSBIX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WSBP,PINK,Stock,USD,2017-11-01,2018-05-24
WSBPD,OTCBB,Stock,USD,2017-11-01,2018-08-21
WSC,NASDAQ,Stock,USD,2017-11-30,2020-08-14
WSC1,AMEX,Stock,USD,,
WSCAX,NMFQS,Mutual Fund,USD,1995-05-03,2020-08-14
WSCC,PINK,Stock,USD,2017-10-10,2020-08-14
WSCCX,NMFQS,Mutual Fund,USD,1999-10-04,2018-02-23
WSCDX,NMFQS,Mutual Fund,USD,2009-01-02,2020-08-14
WSCGX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WSCI,NASDAQ,Stock,USD,1990-03-27,2018-11-07
WSCIX,NMFQS,Mutual Fund,USD,2017-07-05,2019-12-23
WSCJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WSCMX,NMFQS,Mutual Fund,USD,2014-12-04,2018-04-09
WSCO,OTCQB,Stock,USD,2017-10-17,2020-08-14
WSCOX,NMFQS,Mutual Fund,USD,2014-12-04,2020-08-14
WSCRF,OTCQB,Stock,USD,2012-06-08,2020-08-14
WSCRX,NMFQS,Mutual Fund,USD,2014-12-04,2020-08-14
WSCVX,NMFQS,Mutual Fund,USD,2008-02-01,2020-08-14
WSCWW,PINK,Stock,USD,2013-01-31,2020-06-11
WSCYX,NMFQS,Mutual Fund,USD,1995-12-29,2020-08-14
WSDAX,NMFQS,Mutual Fund,USD,2013-07-01,2020-08-14
WSDI,NASDAQ,Stock,USD,,
WSDMF,OTCGREY,ETF,USD,2015-10-30,2020-08-14
WSEFX,NMFQS,Mutual Fund,USD,1999-06-18,2020-08-14
WSEG,OTCBB,Stock,USD,2006-07-18,2020-08-12
WSEMF,OTCGREY,Stock,USD,2019-10-25,2020-08-14
WSEYF,OTCMKTS,Stock,USD,2017-11-29,2018-01-18
WSFGQ,PINK,Stock,USD,2009-05-21,2020-08-14
WSFL,PINK,Stock,USD,2016-01-06,2020-08-14
WSFS,NASDAQ,Stock,USD,1990-03-26,2020-08-14
WSFSL,NASDAQ,Stock,USD,2012-09-28,2017-09-28
WSFT,PINK,Stock,USD,2006-11-06,2020-08-14
WSG,NASDAQ,Stock,USD,2019-07-26,2020-08-14
WSGAX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WSGBX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WSGCX,NMFQS,Mutual Fund,USD,2016-01-04,2017-07-21
WSGF,PINK,Stock,USD,2016-02-12,2020-08-14
WSGI,NASDAQ,Stock,USD,,
WSGIX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WSGP,PINK,Stock,USD,2017-09-22,2018-05-02
WSGRX,NMFQS,Mutual Fund,USD,2005-12-29,2020-08-14
WSH,NASDAQ,Stock,USD,2001-06-12,2016-01-04
WSHBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
WSHCX,NMFQS,Mutual Fund,USD,2001-03-15,2020-08-14
WSHE,OTCMKTS,Stock,USD,2017-09-22,2020-08-14
WSHFX,NMFQS,Mutual Fund,USD,2001-03-15,2020-08-14
WSHLY,NYSE,Stock,USD,,
WSHNX,NMFQS,Mutual Fund,USD,2011-08-01,2020-08-14
WSHP,OTCMKTS,Stock,USD,2001-06-29,2020-08-05
WSHYX,NMFQS,Mutual Fund,USD,2014-04-01,2020-08-14
WSIAX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WSICX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WSIDX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WSII,NASDAQ,Stock,USD,,
WSII1,NASDAQ,Stock,USD,,
WSINX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WSKEF,OTCGREY,Stock,USD,2017-03-23,2020-08-14
WSKKF,OTCGREY,Stock,USD,2019-01-23,2019-01-23
WSKY,NYSE ARCA,ETF,USD,2016-10-12,2018-06-15
WSLWY,OTCGREY,Stock,USD,,
WSM,NYSE,Stock,USD,1990-03-26,2020-08-14
WSMAX,NMFQS,Mutual Fund,USD,2008-07-18,2020-08-14
WSMCX,NMFQS,Mutual Fund,USD,2004-01-30,2020-08-14
WSMDX,NMFQS,Mutual Fund,USD,2003-12-30,2020-08-14
WSMGX,NMFQS,Mutual Fund,USD,1996-07-15,2020-08-14
WSMIX,NMFQS,Mutual Fund,USD,2011-12-16,2020-08-14
WSML,OTCMKTS,Stock,USD,2013-01-22,2020-08-14
WSMNX,NMFQS,Mutual Fund,USD,2003-12-30,2020-08-14
WSMRX,NMFQS,Mutual Fund,USD,2019-05-01,2020-08-14
WSMVX,NMFQS,Mutual Fund,USD,1996-07-15,2020-08-14
WSO,NYSE,Stock,USD,1984-06-07,2020-08-14
WSO-B,NYSE,Stock,USD,1992-03-17,2020-08-14
WSOUF,OTCGREY,Stock,USD,2019-08-29,2020-08-14
WSPCF,PINK,Stock,USD,2004-01-09,2020-08-14
WSPOF,PINK,Stock,USD,2017-09-26,2020-08-14
WSPTQ,NYSE,Stock,USD,,
WSR,NYSE,Stock,USD,2010-08-26,2020-08-14
WSRC,PINK,Stock,USD,2017-10-04,2020-08-14
WSRRF,OTCGREY,Stock,USD,,
WSRUF,PINK,Stock,USD,2007-07-23,2020-08-14
WSSCX,NMFQS,Mutual Fund,USD,2003-01-31,2020-08-14
WSSE,PINK,Stock,USD,2017-12-22,2020-08-14
WSSH,PINK,Stock,USD,2001-01-02,2020-08-14
WSSNY,OTCGREY,Stock,USD,,
WSSRX,NMFQS,Mutual Fund,USD,2018-10-31,2020-08-14
WSSSX,NMFQS,Mutual Fund,USD,2018-04-16,2019-12-30
WST,NYSE,Stock,USD,1988-01-05,2020-08-14
WSTAX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WSTBX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WSTC,NASDAQ,Stock,USD,2013-03-22,2017-10-10
WSTC1,,Stock,USD,,
WSTCX,NMFQS,Mutual Fund,USD,1997-07-31,2020-08-14
WSTE,NASDAQ,Stock,USD,2011-04-13,2013-02-25
WSTEX,NMFQS,Mutual Fund,USD,2013-12-17,2020-02-27
WSTF,,Stock,USD,,
WSTG,NASDAQ,Stock,USD,1995-07-18,2020-08-14
WSTI,OTCMKTS,Stock,USD,2017-09-25,2019-08-19
WSTIX,NMFQS,Mutual Fund,USD,2013-12-17,2020-02-27
WSTL,NASDAQ,Stock,USD,1995-12-01,2020-08-14
WSTM,PINK,Stock,USD,2009-05-22,2020-08-14
WSTMX,NMFQS,Mutual Fund,USD,2010-07-30,2020-08-14
WSTN,OTCMKTS,Stock,USD,2018-01-23,2020-08-14
WSTNA,NASDAQ,Stock,USD,,
WSTR1,NASDAQ,Stock,USD,,
WSTRF,OTCQX,Stock,USD,2016-03-15,2020-08-14
WSTRX,NMFQS,Mutual Fund,USD,2005-12-29,2020-08-14
WSTTF,OTCGREY,Stock,USD,2019-09-12,2020-08-14
WSTYX,NMFQS,Mutual Fund,USD,1997-07-31,2020-08-14
WSVIX,NMFQS,Mutual Fund,USD,2010-12-28,2020-08-14
WSVRX,NMFQS,Mutual Fund,USD,2010-12-28,2020-05-21
WSZWF,OTCBB,Stock,USD,2016-02-03,2018-10-19
WTABX,NMFQS,Mutual Fund,USD,2005-12-19,2020-08-14
WTAF,OTCGREY,Stock,USD,2016-02-24,2020-06-05
WTAIX,NMFQS,Mutual Fund,USD,1993-10-29,2020-08-14
WTAXX,NMFQS,Mutual Fund,USD,,
WTBA,NASDAQ,Stock,USD,1999-05-03,2020-08-14
WTBCF,PINK,Stock,USD,2007-07-17,2020-08-14
WTBCY,PINK,Stock,USD,2010-08-03,2017-10-20
WTBDY,PINK,Stock,USD,2017-10-24,2020-08-14
WTBFA,PINK,Stock,USD,2009-02-05,2020-08-14
WTBFB,PINK,Stock,USD,2007-07-18,2020-08-14
WTBK,NASDAQ,Stock,USD,,
WTCG,PINK,Stock,USD,2017-09-25,2020-08-14
WTCHF,PINK,Stock,USD,2017-06-08,2020-08-14
WTCOX,NMFQS,Mutual Fund,USD,1991-05-31,2020-08-14
WTCRF,OTCGREY,Stock,USD,2007-07-13,2020-08-14
WTCT,NASDAQ,Stock,USD,,
WTCZF,OTCGREY,Stock,USD,2008-11-20,2020-08-14
WTDAX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDCX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDDX,NMFQS,Mutual Fund,USD,2015-12-01,2017-11-24
WTDEX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDFX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDGX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDHX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDIX,NMFQS,Mutual Fund,USD,2015-12-01,2017-11-24
WTDJX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDKX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDLX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDMX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDNX,NMFQS,Mutual Fund,USD,2015-12-01,2018-01-19
WTDOX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDPX,NMFQS,Mutual Fund,USD,2015-12-01,2020-08-14
WTDQX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDRX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDSX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
WTDTX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDUX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDVX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDWX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTDYX,NMFQS,Mutual Fund,USD,2016-01-04,2017-11-24
WTDZX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WTEAX,NMFQS,Mutual Fund,USD,2000-03-31,2017-10-13
WTECQ,PINK,Stock,USD,2017-11-28,2020-08-14
WTEIX,NMFQS,Mutual Fund,USD,1988-05-31,2019-05-07
WTEL,,Stock,USD,,
WTER,NASDAQ,Stock,USD,2013-05-28,2020-08-14
WTEXX,NMFQS,Mutual Fund,USD,,
WTFC,NASDAQ,Stock,USD,1998-04-16,2020-08-14
WTFCM,NASDAQ,Stock,USD,2015-07-09,2020-08-14
WTFCP,NASDAQ,Stock,USD,2020-05-07,2020-08-14
WTFCW,NASDAQ,Stock,USD,2011-02-09,2018-12-14
WTFNF,OTCMKTS,Stock,USD,2001-01-02,2019-02-27
WTFRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WTGRF,OTCMKTS,Stock,USD,1997-07-24,2020-08-14
WTHEF,PINK,Stock,USD,2009-04-15,2018-07-25
WTHN,NASDAQ,Stock,USD,,
WTHNY,NASDAQ,Stock,USD,,
WTHRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WTHVF,PINK,Stock,USD,2014-07-09,2020-08-14
WTI,NYSE,Stock,USD,2005-01-28,2020-08-14
WTIBX,NMFQS,Mutual Fund,USD,1988-05-31,2020-08-14
WTID,NYSE ARCA,ETF,USD,2017-01-05,2020-03-25
WTIFX,NMFQS,Mutual Fund,USD,1999-12-15,2020-08-14
WTII,PINK,Stock,USD,2017-09-22,2020-08-14
WTIID,PINK,Stock,USD,2018-02-23,2018-03-21
WTIPF,OTCGREY,Stock,USD,2020-07-31,2020-08-14
WTIU,NYSE ARCA,ETF,USD,2017-01-05,2020-04-08
WTIXX,NMFQS,Mutual Fund,USD,,
WTKN,PINK,Stock,USD,2017-10-03,2020-08-14
WTKWY,PINK,Stock,USD,2007-07-13,2020-08-14
WTLC,PINK,Stock,USD,1994-10-31,2020-08-14
WTLK,NASDAQ,Stock,USD,,
WTLTX,NMFQS,Mutual Fund,USD,1988-05-31,2020-08-14
WTLVX,NMFQS,Mutual Fund,USD,2017-04-07,2020-08-14
WTLXX,NMFQS,Mutual Fund,USD,,
WTM,NYSE,Stock,USD,1986-05-09,2020-08-14
WTMCX,NMFQS,Mutual Fund,USD,1998-09-30,2020-08-14
WTMF,NYSE ARCA,ETF,USD,2011-01-05,2020-08-14
WTMGX,NMFQS,Mutual Fund,USD,1986-07-31,2019-03-26
WTMIX,NMFQS,Mutual Fund,USD,2008-06-24,2020-04-08
WTMVX,NMFQS,Mutual Fund,USD,1988-05-31,2020-08-14
WTMXX,NMFQS,Mutual Fund,USD,,
WTNW,OTCQB,Stock,USD,2018-08-14,2020-08-14
WTNY,NASDAQ,Stock,USD,,
WTOCX,NMFQS,Mutual Fund,USD,2020-03-31,2020-08-14
WTOXX,NMFQS,Mutual Fund,USD,,
